ID,TransactionDate,CustomerName,Amount,Status,Region
TXN-116165,2024-12-09,Alice Brown,480.76,Completed,North
TXN-193528,2024-12-03,Elena Rodriguez,81.6,Pending,East
TXN-122427,2024-12-08,Elena Rodriguez,29.44,Pending,North
TXN-020627,2024-12-14,Alice Brown,22.68,Cancelled,East
TXN-209496,2024-12-26,Bob Johnson,81.17,Completed,West
TXN-114146,2024-12-27,Sam Wilson,200.92,Completed,West
TXN-002705,2024-12-10,John Doe,65.27,Pending,East
TXN-031888,2024-12-23,Elena Rodriguez,42.09,Pending,South
TXN-182639,2024-12-07,John Doe,499.95,Completed,East
TXN-146023,2024-12-03,Alice Brown,127.15,Completed,West
TXN-182377,2024-12-22,John Doe,450.79,Cancelled,West
TXN-089911,2024-12-13,Jane Smith,476.53,Pending,South
TXN-154584,2024-12-10,Elena Rodriguez,60.65,Pending,North
TXN-007264,2024-12-26,Sam Wilson,148.92,Pending,South
TXN-052937,2024-12-11,Bob Johnson,32.13,Completed,East
TXN-038247,2024-12-15,Jane Smith,386.16,Cancelled,North
TXN-141836,2024-12-04,Jane Smith,88.91,Completed,South
TXN-028015,2024-12-13,Jane Smith,200.01,Cancelled,North
TXN-136299,2024-12-12,Jane Smith,127.32,Completed,West
TXN-062848,2024-12-28,Elena Rodriguez,297.87,Pending,South
TXN-134460,2024-12-13,Bob Johnson,34.93,Completed,West
TXN-158581,2024-12-19,John Doe,283.14,Cancelled,West
TXN-168142,2024-12-26,John Doe,131.9,Completed,West
TXN-082484,2024-12-20,Alice Brown,22.35,Completed,South
TXN-031597,2024-12-15,Sam Wilson,494.81,Completed,South
TXN-114960,2024-12-21,John Doe,348.71,Completed,West
TXN-164466,2024-12-13,John Doe,481.05,Completed,South
TXN-169204,2024-12-14,Bob Johnson,245.26,Cancelled,North
TXN-162114,2024-12-17,Sam Wilson,162.35,Cancelled,East
TXN-147571,2024-12-29,Bob Johnson,54.17,Pending,South
TXN-074184,2024-12-06,Bob Johnson,162.54,Completed,West
TXN-008032,2024-12-21,Bob Johnson,371.56,Completed,North
TXN-044466,2024-12-30,Charlie Davis,486.77,Completed,North
TXN-026286,2024-12-16,Bob Johnson,308.8,Cancelled,North
TXN-092934,2024-12-07,Elena Rodriguez,219.68,Cancelled,East
TXN-144514,2024-12-05,Bob Johnson,404.97,Completed,West
TXN-035738,2024-12-16,Elena Rodriguez,122.15,Cancelled,South
TXN-084473,2024-12-06,Elena Rodriguez,159.02,Cancelled,North
TXN-076171,2024-12-31,Elena Rodriguez,292.7,Completed,West
TXN-125028,2024-12-15,Sam Wilson,246.04,Cancelled,West
TXN-078121,2024-12-23,Alice Brown,111.34,Cancelled,South
TXN-115032,2024-12-17,Sam Wilson,281.99,Pending,South
TXN-202949,2024-12-05,Sam Wilson,197.51,Cancelled,East
TXN-115092,2024-12-12,Sam Wilson,121.32,Pending,East
TXN-003352,2024-12-08,Jane Smith,384.49,Completed,South
TXN-050582,2024-12-25,Charlie Davis,182.14,Completed,East
TXN-186352,2024-12-05,John Doe,261.76,Completed,West
TXN-055618,2024-12-28,Charlie Davis,12.41,Cancelled,West
TXN-100814,2024-12-04,Jane Smith,136.97,Completed,North
TXN-153579,2024-12-11,Sam Wilson,122.21,Completed,West
TXN-012536,2024-12-19,Jane Smith,130.8,Completed,West
TXN-118490,2024-12-01,Bob Johnson,480.05,Pending,West
TXN-046270,2024-12-19,John Doe,399.69,Pending,West
TXN-193649,2024-12-08,John Doe,417.52,Pending,South
TXN-095146,2024-12-09,Bob Johnson,110.51,Cancelled,South
TXN-138670,2024-12-31,John Doe,228.0,Cancelled,North
TXN-034267,2024-12-03,Charlie Davis,196.92,Cancelled,West
TXN-092805,2024-12-14,Sam Wilson,17.18,Pending,North
TXN-197191,2024-12-03,Elena Rodriguez,432.89,Pending,South
TXN-110599,2024-12-23,John Doe,484.83,Pending,South
TXN-066396,2024-12-04,Alice Brown,122.3,Pending,West
TXN-005428,2024-12-04,Sam Wilson,254.58,Completed,East
TXN-185115,2024-12-13,Charlie Davis,494.09,Cancelled,South
TXN-148217,2024-12-17,Jane Smith,206.46,Pending,North
TXN-129406,2024-12-07,Jane Smith,248.29,Pending,South
TXN-155502,2024-12-06,Sam Wilson,292.11,Cancelled,North
TXN-077384,2024-12-21,Charlie Davis,251.78,Pending,North
TXN-118148,2024-12-14,Sam Wilson,123.07,Cancelled,South
TXN-115066,2024-12-06,Alice Brown,162.67,Pending,North
TXN-185559,2024-12-17,Sam Wilson,101.25,Cancelled,North
TXN-129510,2024-12-29,Charlie Davis,75.64,Pending,East
TXN-070597,2024-12-01,Alice Brown,266.77,Pending,North
TXN-097228,2024-12-06,John Doe,282.7,Pending,West
TXN-030037,2024-12-23,Bob Johnson,346.27,Pending,North
TXN-051260,2024-12-04,Charlie Davis,217.04,Completed,North
TXN-053493,2024-12-29,Bob Johnson,429.78,Completed,North
TXN-132622,2024-12-09,Alice Brown,427.65,Completed,West
TXN-079684,2024-12-13,Elena Rodriguez,218.29,Pending,North
TXN-173043,2024-12-23,John Doe,74.79,Cancelled,East
TXN-090943,2024-12-01,Charlie Davis,431.84,Cancelled,West
TXN-075895,2024-12-29,Bob Johnson,302.68,Completed,South
TXN-130202,2024-12-22,Alice Brown,172.68,Cancelled,West
TXN-025263,2024-12-14,Charlie Davis,253.49,Completed,East
TXN-045794,2024-12-19,Sam Wilson,229.43,Pending,East
TXN-052081,2024-12-01,Bob Johnson,32.5,Cancelled,East
TXN-032647,2024-12-06,Sam Wilson,110.84,Completed,North
TXN-013135,2024-12-06,Alice Brown,306.76,Pending,South
TXN-153729,2024-12-14,Alice Brown,194.79,Cancelled,South
TXN-000729,2024-12-20,John Doe,144.5,Cancelled,South
TXN-011978,2024-12-04,Elena Rodriguez,389.53,Cancelled,West
TXN-061727,2024-12-30,Alice Brown,364.49,Cancelled,West
TXN-057146,2024-12-11,Elena Rodriguez,310.69,Completed,North
TXN-079109,2024-12-30,Charlie Davis,74.93,Pending,North
TXN-189301,2024-12-27,Bob Johnson,113.96,Pending,East
TXN-180298,2024-12-11,Jane Smith,151.81,Cancelled,West
TXN-042362,2024-12-18,Bob Johnson,102.97,Completed,East
TXN-061509,2024-12-13,Charlie Davis,46.6,Completed,East
TXN-129553,2024-12-20,Jane Smith,414.8,Pending,East
TXN-015084,2024-12-08,Charlie Davis,132.34,Cancelled,North
TXN-071446,2024-12-23,Elena Rodriguez,342.02,Completed,West
TXN-136214,2024-12-17,Elena Rodriguez,242.1,Completed,West
TXN-087059,2024-12-14,Elena Rodriguez,451.57,Completed,East
TXN-093047,2024-12-19,Elena Rodriguez,232.21,Completed,South
TXN-147635,2024-12-04,Jane Smith,115.34,Completed,West
TXN-028300,2024-12-26,Charlie Davis,51.4,Pending,North
TXN-015267,2024-12-05,Jane Smith,31.52,Cancelled,East
TXN-076625,2024-12-06,Bob Johnson,306.04,Cancelled,West
TXN-103031,2024-12-24,Bob Johnson,176.88,Completed,West
TXN-107074,2024-12-14,Elena Rodriguez,436.71,Pending,South
TXN-050289,2024-12-14,John Doe,440.81,Cancelled,North
TXN-066220,2024-12-23,John Doe,136.47,Pending,South
TXN-042640,2024-12-15,Sam Wilson,177.02,Cancelled,North
TXN-062384,2024-12-26,Alice Brown,96.73,Completed,East
TXN-030918,2024-12-06,Alice Brown,185.64,Pending,East
TXN-111640,2024-12-17,Elena Rodriguez,303.99,Pending,West
TXN-153221,2024-12-03,Jane Smith,321.65,Pending,West
TXN-010058,2024-12-25,Charlie Davis,382.92,Cancelled,West
TXN-008685,2024-12-09,Alice Brown,412.63,Completed,North
TXN-146270,2024-12-29,Bob Johnson,195.15,Pending,West
TXN-143846,2024-12-08,Sam Wilson,421.34,Pending,West
TXN-152286,2024-12-14,Bob Johnson,158.78,Pending,West
TXN-196490,2024-12-09,Alice Brown,451.34,Pending,West
TXN-050026,2024-12-26,Bob Johnson,363.88,Cancelled,East
TXN-110691,2024-12-11,Elena Rodriguez,127.27,Completed,South
TXN-190730,2024-12-23,John Doe,154.05,Pending,North
TXN-171629,2024-12-04,Bob Johnson,425.6,Cancelled,North
TXN-195192,2024-12-11,Bob Johnson,308.01,Cancelled,North
TXN-087719,2024-12-02,Alice Brown,369.04,Pending,South
TXN-036539,2024-12-23,Charlie Davis,332.09,Completed,West
TXN-039162,2024-12-14,John Doe,434.08,Completed,North
TXN-089010,2024-12-25,Bob Johnson,124.61,Pending,North
TXN-014180,2024-12-17,Sam Wilson,304.32,Pending,East
TXN-001716,2024-12-22,Alice Brown,382.67,Cancelled,North
TXN-194743,2024-12-16,Charlie Davis,392.37,Completed,South
TXN-140122,2024-12-11,Jane Smith,287.83,Pending,North
TXN-159403,2024-12-14,Elena Rodriguez,99.3,Completed,East
TXN-006048,2024-12-15,Alice Brown,38.05,Cancelled,East
TXN-169537,2024-12-14,Alice Brown,178.05,Pending,West
TXN-103648,2024-12-24,Sam Wilson,483.64,Pending,South
TXN-062910,2024-12-01,Sam Wilson,401.39,Cancelled,West
TXN-132100,2024-12-04,Elena Rodriguez,353.38,Completed,North
TXN-205489,2024-12-18,Sam Wilson,151.52,Cancelled,North
TXN-019055,2024-12-28,Alice Brown,460.49,Completed,South
TXN-011152,2024-12-20,John Doe,378.16,Pending,East
TXN-135608,2024-12-04,Charlie Davis,427.2,Cancelled,East
TXN-129778,2024-12-23,Sam Wilson,478.89,Completed,South
TXN-022550,2024-12-14,Sam Wilson,407.61,Cancelled,West
TXN-088687,2024-12-22,Elena Rodriguez,479.45,Completed,East
TXN-007732,2024-12-11,Bob Johnson,466.34,Pending,West
TXN-196584,2024-12-15,Sam Wilson,497.83,Pending,South
TXN-193069,2024-12-16,Alice Brown,39.07,Cancelled,East
TXN-162594,2024-12-23,Elena Rodriguez,64.65,Cancelled,North
TXN-082960,2024-12-07,Jane Smith,113.85,Completed,East
TXN-102480,2024-12-30,Bob Johnson,328.11,Completed,West
TXN-021027,2024-12-20,Bob Johnson,279.04,Cancelled,North
TXN-072828,2024-12-01,Alice Brown,300.67,Completed,North
TXN-027992,2024-12-23,Elena Rodriguez,217.88,Completed,South
TXN-066463,2024-12-19,Jane Smith,256.69,Cancelled,South
TXN-033007,2024-12-04,Alice Brown,342.41,Pending,North
TXN-034398,2024-12-27,Bob Johnson,168.16,Cancelled,East
TXN-056796,2024-12-02,Charlie Davis,42.36,Cancelled,East
TXN-170027,2024-12-17,Bob Johnson,189.7,Cancelled,South
TXN-039691,2024-12-27,Alice Brown,17.03,Cancelled,North
TXN-026957,2024-12-30,Bob Johnson,356.83,Completed,South
TXN-018557,2024-12-17,Alice Brown,246.49,Pending,West
TXN-094418,2024-12-12,Alice Brown,144.56,Pending,East
TXN-166050,2024-12-26,Elena Rodriguez,181.35,Cancelled,North
TXN-034537,2024-12-18,Charlie Davis,363.6,Pending,East
TXN-115177,2024-12-14,John Doe,414.09,Completed,North
TXN-054567,2024-12-20,John Doe,314.52,Pending,North
TXN-197387,2024-12-11,Jane Smith,253.83,Cancelled,East
TXN-172776,2024-12-11,Bob Johnson,294.36,Completed,South
TXN-070060,2024-12-21,Elena Rodriguez,391.46,Pending,South
TXN-203207,2024-12-07,Alice Brown,286.32,Pending,West
TXN-059367,2024-12-16,Charlie Davis,416.91,Pending,South
TXN-034085,2024-12-29,Jane Smith,485.64,Completed,North
TXN-112447,2024-12-05,John Doe,108.11,Completed,West
TXN-091370,2024-12-23,Bob Johnson,207.02,Pending,East
TXN-194893,2024-12-11,Charlie Davis,91.69,Completed,North
TXN-075111,2024-12-31,Charlie Davis,88.52,Completed,South
TXN-073349,2024-12-23,Sam Wilson,308.69,Completed,South
TXN-045881,2024-12-05,Alice Brown,224.79,Completed,East
TXN-069759,2024-12-21,John Doe,252.93,Pending,North
TXN-197432,2024-12-01,Alice Brown,364.68,Pending,West
TXN-123640,2024-12-25,Alice Brown,50.15,Pending,South
TXN-190055,2024-12-05,Elena Rodriguez,322.13,Cancelled,North
TXN-141185,2024-12-21,Bob Johnson,486.24,Cancelled,East
TXN-037155,2024-12-09,Elena Rodriguez,416.44,Completed,East
TXN-089282,2024-12-01,John Doe,173.11,Completed,East
TXN-190777,2024-12-06,Jane Smith,204.55,Completed,North
TXN-108305,2024-12-15,John Doe,82.74,Completed,West
TXN-080532,2024-12-31,Charlie Davis,433.96,Completed,West
TXN-076034,2024-12-17,Charlie Davis,365.02,Cancelled,South
TXN-039184,2024-12-19,Bob Johnson,50.72,Cancelled,North
TXN-062179,2024-12-08,Sam Wilson,264.15,Pending,West
TXN-039813,2024-12-05,Charlie Davis,248.66,Cancelled,South
TXN-133489,2024-12-03,Elena Rodriguez,331.08,Completed,East
TXN-074750,2024-12-02,John Doe,359.01,Cancelled,North
TXN-186503,2024-12-04,John Doe,143.79,Cancelled,South
TXN-104232,2024-12-03,Jane Smith,116.82,Cancelled,North
TXN-043412,2024-12-21,Charlie Davis,24.52,Completed,East
TXN-198994,2024-12-17,Charlie Davis,202.01,Completed,North
TXN-113610,2024-12-08,Jane Smith,25.1,Cancelled,East
TXN-159062,2024-12-25,John Doe,250.1,Completed,East
TXN-193764,2024-12-22,Alice Brown,468.45,Pending,East
TXN-043343,2024-12-13,Bob Johnson,167.23,Completed,East
TXN-201117,2024-12-07,John Doe,436.52,Completed,East
TXN-075727,2024-12-05,Alice Brown,437.26,Cancelled,North
TXN-167295,2024-12-21,Bob Johnson,369.71,Completed,West
TXN-030421,2024-12-28,Charlie Davis,71.88,Cancelled,East
TXN-177612,2024-12-20,Sam Wilson,340.36,Cancelled,North
TXN-182859,2024-12-13,Elena Rodriguez,118.29,Pending,West
TXN-193459,2024-12-10,Jane Smith,30.5,Completed,East
TXN-188744,2024-12-23,Elena Rodriguez,296.76,Pending,North
TXN-094164,2024-12-23,Elena Rodriguez,239.59,Pending,North
TXN-117627,2024-12-14,Bob Johnson,80.21,Completed,South
TXN-044870,2024-12-31,Sam Wilson,91.06,Pending,South
TXN-186750,2024-12-08,Sam Wilson,120.86,Completed,West
TXN-123092,2024-12-21,Charlie Davis,75.59,Cancelled,North
TXN-009130,2024-12-12,Jane Smith,290.39,Completed,South
TXN-135656,2024-12-01,Alice Brown,233.73,Cancelled,West
TXN-139815,2024-12-21,John Doe,12.72,Pending,North
TXN-207832,2024-12-18,Jane Smith,277.4,Pending,North
TXN-007347,2024-12-18,Jane Smith,114.83,Cancelled,East
TXN-099495,2024-12-29,Charlie Davis,246.22,Cancelled,South
TXN-182131,2024-12-15,Elena Rodriguez,349.81,Completed,East
TXN-124377,2024-12-06,Alice Brown,433.1,Completed,East
TXN-178079,2024-12-26,Elena Rodriguez,226.78,Completed,South
TXN-206323,2024-12-13,Jane Smith,21.15,Pending,East
TXN-177685,2024-12-25,Sam Wilson,240.4,Pending,West
TXN-019548,2024-12-07,Alice Brown,163.68,Completed,South
TXN-111428,2024-12-14,Jane Smith,190.34,Pending,South
TXN-063267,2024-12-14,John Doe,450.79,Pending,West
TXN-094499,2024-12-27,Sam Wilson,347.44,Pending,North
TXN-114658,2024-12-14,Alice Brown,297.82,Cancelled,South
TXN-209813,2024-12-21,Sam Wilson,62.66,Cancelled,West
TXN-038748,2024-12-06,Elena Rodriguez,93.38,Pending,East
TXN-175200,2024-12-23,Bob Johnson,291.96,Cancelled,North
TXN-102696,2024-12-17,Alice Brown,70.53,Cancelled,East
TXN-099052,2024-12-04,Charlie Davis,417.75,Cancelled,East
TXN-125970,2024-12-14,Alice Brown,203.46,Cancelled,West
TXN-108917,2024-12-10,Jane Smith,350.44,Pending,North
TXN-071529,2024-12-10,John Doe,85.32,Cancelled,West
TXN-079751,2024-12-01,Charlie Davis,153.0,Cancelled,North
TXN-101496,2024-12-27,Alice Brown,398.03,Pending,South
TXN-174180,2024-12-15,Bob Johnson,168.05,Completed,North
TXN-130176,2024-12-16,Elena Rodriguez,176.96,Completed,East
TXN-199146,2024-12-16,Jane Smith,499.67,Completed,West
TXN-060701,2024-12-24,Charlie Davis,94.53,Completed,West
TXN-062637,2024-12-07,Charlie Davis,326.0,Completed,West
TXN-077605,2024-12-23,Alice Brown,458.76,Pending,West
TXN-046453,2024-12-17,Bob Johnson,297.55,Cancelled,South
TXN-113542,2024-12-25,Jane Smith,255.97,Cancelled,South
TXN-057352,2024-12-09,Jane Smith,183.76,Pending,East
TXN-011189,2024-12-01,Charlie Davis,28.14,Cancelled,North
TXN-100492,2024-12-27,Elena Rodriguez,489.72,Completed,South
TXN-081884,2024-12-04,John Doe,234.97,Pending,East
TXN-070754,2024-12-17,Jane Smith,397.93,Cancelled,West
TXN-096980,2024-12-22,John Doe,197.59,Cancelled,North
TXN-061769,2024-12-04,Sam Wilson,161.5,Cancelled,West
TXN-089130,2024-12-16,Bob Johnson,68.53,Completed,South
TXN-157766,2024-12-02,Bob Johnson,467.9,Cancelled,East
TXN-083459,2024-12-11,Charlie Davis,283.23,Pending,West
TXN-055442,2024-12-19,Sam Wilson,14.5,Completed,West
TXN-053052,2024-12-07,Bob Johnson,90.24,Pending,South
TXN-081968,2024-12-16,Elena Rodriguez,287.6,Cancelled,West
TXN-058700,2024-12-23,Sam Wilson,13.39,Completed,South
TXN-189573,2024-12-20,Bob Johnson,247.01,Completed,North
TXN-191791,2024-12-24,Elena Rodriguez,141.95,Pending,East
TXN-033339,2024-12-08,Bob Johnson,56.69,Cancelled,South
TXN-167384,2024-12-16,John Doe,91.08,Pending,East
TXN-030649,2024-12-29,Bob Johnson,11.53,Pending,South
TXN-045615,2024-12-02,Jane Smith,161.14,Pending,West
TXN-200428,2024-12-28,Sam Wilson,238.65,Completed,North
TXN-088780,2024-12-22,John Doe,103.61,Pending,South
TXN-060510,2024-12-28,Charlie Davis,488.49,Pending,East
TXN-148830,2024-12-07,Charlie Davis,487.04,Cancelled,West
TXN-184166,2024-12-12,Alice Brown,497.85,Completed,West
TXN-100847,2024-12-18,Bob Johnson,12.85,Pending,East
TXN-068292,2024-12-29,Elena Rodriguez,18.79,Cancelled,East
TXN-108342,2024-12-22,Charlie Davis,448.36,Completed,East
TXN-127998,2024-12-31,Alice Brown,43.35,Pending,West
TXN-205328,2024-12-15,Bob Johnson,357.02,Pending,South
TXN-098454,2024-12-09,Alice Brown,337.8,Completed,East
TXN-022991,2024-12-20,John Doe,170.51,Completed,North
TXN-015033,2024-12-09,John Doe,427.58,Completed,South
TXN-169831,2024-12-31,John Doe,356.08,Completed,East
TXN-075628,2024-12-05,Alice Brown,139.24,Pending,East
TXN-020199,2024-12-21,Bob Johnson,468.05,Completed,South
TXN-066286,2024-12-06,Sam Wilson,182.26,Completed,South
TXN-124055,2024-12-25,Charlie Davis,179.8,Pending,South
TXN-043553,2024-12-12,Elena Rodriguez,202.3,Cancelled,North
TXN-194847,2024-12-10,Sam Wilson,174.36,Pending,East
TXN-172971,2024-12-28,Sam Wilson,402.38,Cancelled,North
TXN-165438,2024-12-28,Jane Smith,386.38,Pending,South
TXN-056368,2024-12-08,Bob Johnson,462.75,Cancelled,East
TXN-115288,2024-12-22,John Doe,354.18,Pending,South
TXN-149787,2024-12-31,John Doe,457.77,Pending,West
TXN-128217,2024-12-15,Charlie Davis,477.05,Pending,North
TXN-176603,2024-12-27,Charlie Davis,460.23,Completed,West
TXN-061853,2024-12-12,Sam Wilson,186.58,Completed,West
TXN-010636,2024-12-10,Elena Rodriguez,141.18,Completed,West
TXN-020965,2024-12-19,Charlie Davis,413.58,Pending,North
TXN-070149,2024-12-25,John Doe,188.62,Completed,South
TXN-054126,2024-12-01,Elena Rodriguez,291.0,Pending,West
TXN-182221,2024-12-20,Jane Smith,43.17,Completed,West
TXN-139033,2024-12-23,Jane Smith,404.83,Completed,East
TXN-191252,2024-12-01,Bob Johnson,217.31,Completed,South
TXN-178880,2024-12-16,Elena Rodriguez,173.83,Cancelled,North
TXN-028757,2024-12-10,Charlie Davis,446.6,Completed,South
TXN-176014,2024-12-28,John Doe,217.46,Pending,West
TXN-196316,2024-12-13,Elena Rodriguez,389.95,Cancelled,South
TXN-009269,2024-12-20,John Doe,436.48,Cancelled,West
TXN-147817,2024-12-20,Charlie Davis,230.15,Completed,North
TXN-071020,2024-12-01,John Doe,377.47,Pending,East
TXN-012742,2024-12-09,Jane Smith,314.29,Cancelled,East
TXN-188898,2024-12-08,Elena Rodriguez,293.12,Cancelled,West
TXN-139255,2024-12-08,Elena Rodriguez,108.71,Cancelled,North
TXN-191825,2024-12-29,Sam Wilson,115.82,Cancelled,East
TXN-167502,2024-12-11,Elena Rodriguez,166.39,Cancelled,West
TXN-202679,2024-12-31,Alice Brown,65.49,Completed,East
TXN-185524,2024-12-25,Jane Smith,377.06,Cancelled,South
TXN-095217,2024-12-29,Bob Johnson,240.41,Completed,East
TXN-152643,2024-12-17,Sam Wilson,161.43,Completed,East
TXN-146564,2024-12-01,Jane Smith,137.14,Cancelled,East
TXN-178289,2024-12-15,Alice Brown,59.02,Cancelled,South
TXN-122016,2024-12-16,Alice Brown,207.38,Pending,South
TXN-104733,2024-12-09,Elena Rodriguez,342.87,Cancelled,North
TXN-209545,2024-12-17,Bob Johnson,421.92,Completed,East
TXN-017742,2024-12-16,Jane Smith,191.28,Completed,East
TXN-005239,2024-12-21,Bob Johnson,483.25,Cancelled,South
TXN-014341,2024-12-30,Elena Rodriguez,203.06,Cancelled,West
TXN-183345,2024-12-31,John Doe,248.36,Cancelled,East
TXN-106417,2024-12-31,Charlie Davis,23.35,Cancelled,South
TXN-025880,2024-12-17,Jane Smith,360.35,Completed,West
TXN-163739,2024-12-15,Charlie Davis,15.34,Cancelled,West
TXN-038747,2024-12-18,Jane Smith,108.89,Completed,North
TXN-056018,2024-12-28,John Doe,349.07,Cancelled,West
TXN-044443,2024-12-01,Charlie Davis,158.55,Cancelled,South
TXN-011861,2024-12-13,Jane Smith,434.7,Pending,East
TXN-206368,2024-12-03,Elena Rodriguez,475.0,Cancelled,East
TXN-033136,2024-12-21,Sam Wilson,259.75,Completed,West
TXN-082954,2024-12-22,Alice Brown,211.74,Completed,South
TXN-177891,2024-12-20,Elena Rodriguez,144.33,Completed,West
TXN-150092,2024-12-12,Alice Brown,404.93,Cancelled,North
TXN-160760,2024-12-28,Alice Brown,323.7,Cancelled,North
TXN-046257,2024-12-18,Alice Brown,310.47,Cancelled,West
TXN-026746,2024-12-28,Charlie Davis,319.19,Cancelled,East
TXN-027672,2024-12-08,Elena Rodriguez,468.21,Completed,East
TXN-198881,2024-12-23,Bob Johnson,298.21,Completed,North
TXN-144665,2024-12-31,Bob Johnson,339.57,Cancelled,South
TXN-086617,2024-12-16,Jane Smith,228.12,Pending,North
TXN-101205,2024-12-31,Charlie Davis,365.44,Pending,East
TXN-164312,2024-12-08,Charlie Davis,310.48,Completed,South
TXN-007930,2024-12-28,John Doe,60.06,Completed,West
TXN-075246,2024-12-30,Jane Smith,486.34,Cancelled,South
TXN-016184,2024-12-12,Alice Brown,452.42,Cancelled,West
TXN-096798,2024-12-17,Jane Smith,52.96,Pending,North
TXN-158554,2024-12-18,John Doe,84.62,Completed,East
TXN-018688,2024-12-16,John Doe,412.36,Pending,West
TXN-131470,2024-12-14,Sam Wilson,253.49,Pending,East
TXN-078871,2024-12-20,Alice Brown,213.73,Pending,North
TXN-017191,2024-12-22,Charlie Davis,20.05,Pending,West
TXN-091205,2024-12-13,Bob Johnson,359.92,Cancelled,South
TXN-123174,2024-12-13,Sam Wilson,240.95,Completed,South
TXN-134554,2024-12-15,Charlie Davis,434.2,Cancelled,West
TXN-060583,2024-12-16,John Doe,113.77,Pending,North
TXN-189367,2024-12-29,Alice Brown,261.79,Pending,North
TXN-039585,2024-12-23,Alice Brown,492.43,Pending,West
TXN-040230,2024-12-30,Bob Johnson,382.0,Pending,East
TXN-119609,2024-12-11,Sam Wilson,489.6,Pending,North
TXN-038112,2024-12-28,Alice Brown,79.17,Pending,East
TXN-209827,2024-12-26,Sam Wilson,42.33,Pending,South
TXN-138809,2024-12-03,Charlie Davis,154.65,Cancelled,East
TXN-203665,2024-12-08,Alice Brown,260.75,Completed,West
TXN-058325,2024-12-28,Alice Brown,70.73,Cancelled,West
TXN-116762,2024-12-11,Sam Wilson,172.32,Pending,West
TXN-112839,2024-12-26,Bob Johnson,390.45,Cancelled,North
TXN-144972,2024-12-15,Sam Wilson,376.38,Cancelled,East
TXN-006590,2024-12-21,Sam Wilson,433.43,Pending,North
TXN-101087,2024-12-22,John Doe,324.41,Pending,East
TXN-048737,2024-12-04,John Doe,132.67,Pending,East
TXN-186183,2024-12-28,John Doe,452.08,Cancelled,East
TXN-049626,2024-12-01,Alice Brown,402.69,Completed,East
TXN-158531,2024-12-09,Charlie Davis,387.15,Pending,South
TXN-002525,2024-12-18,Charlie Davis,288.09,Completed,East
TXN-101211,2024-12-21,Elena Rodriguez,319.47,Pending,West
TXN-044698,2024-12-01,Charlie Davis,171.86,Completed,East
TXN-178015,2024-12-29,Elena Rodriguez,166.49,Completed,West
TXN-079130,2024-12-20,Bob Johnson,474.6,Completed,North
TXN-116206,2024-12-01,Bob Johnson,132.26,Pending,East
TXN-107010,2024-12-24,Bob Johnson,90.87,Pending,North
TXN-004234,2024-12-24,Alice Brown,74.35,Completed,West
TXN-100032,2024-12-31,John Doe,293.14,Cancelled,North
TXN-042393,2024-12-20,Sam Wilson,95.88,Pending,West
TXN-142350,2024-12-23,Jane Smith,322.11,Completed,West
TXN-148286,2024-12-11,Jane Smith,400.33,Completed,East
TXN-145493,2024-12-23,Sam Wilson,377.69,Cancelled,West
TXN-157996,2024-12-13,Bob Johnson,304.11,Cancelled,South
TXN-114932,2024-12-02,John Doe,273.22,Completed,East
TXN-026353,2024-12-21,Alice Brown,217.61,Completed,South
TXN-064097,2024-12-09,Bob Johnson,187.48,Cancelled,North
TXN-083305,2024-12-12,John Doe,463.99,Completed,North
TXN-045646,2024-12-02,Jane Smith,283.56,Cancelled,South
TXN-005011,2024-12-12,Elena Rodriguez,61.22,Cancelled,West
TXN-100880,2024-12-09,Sam Wilson,115.73,Completed,North
TXN-016214,2024-12-29,Alice Brown,438.82,Cancelled,South
TXN-028041,2024-12-03,John Doe,44.48,Pending,South
TXN-105895,2024-12-09,Elena Rodriguez,332.02,Completed,North
TXN-170159,2024-12-08,John Doe,77.18,Pending,South
TXN-168767,2024-12-11,Charlie Davis,329.28,Cancelled,North
TXN-021618,2024-12-29,Charlie Davis,446.59,Completed,West
TXN-132701,2024-12-07,Bob Johnson,100.7,Completed,South
TXN-137916,2024-12-21,Bob Johnson,176.1,Completed,East
TXN-179034,2024-12-29,Alice Brown,362.99,Cancelled,West
TXN-141668,2024-12-25,Alice Brown,489.49,Pending,West
TXN-118365,2024-12-21,Sam Wilson,194.19,Cancelled,South
TXN-034498,2024-12-30,Sam Wilson,40.58,Pending,East
TXN-097302,2024-12-17,John Doe,350.25,Cancelled,North
TXN-207940,2024-12-06,Elena Rodriguez,365.14,Pending,North
TXN-031441,2024-12-14,Jane Smith,407.89,Completed,North
TXN-125986,2024-12-10,John Doe,309.6,Cancelled,West
TXN-041869,2024-12-07,Charlie Davis,116.49,Pending,East
TXN-006807,2024-12-22,Alice Brown,48.08,Completed,South
TXN-036191,2024-12-31,John Doe,436.94,Completed,East
TXN-138750,2024-12-10,Elena Rodriguez,157.82,Completed,South
TXN-103896,2024-12-27,Alice Brown,164.29,Cancelled,North
TXN-102224,2024-12-26,Charlie Davis,261.14,Pending,South
TXN-152645,2024-12-15,Bob Johnson,376.37,Cancelled,West
TXN-029500,2024-12-20,Bob Johnson,451.54,Cancelled,East
TXN-147589,2024-12-22,Sam Wilson,98.4,Completed,North
TXN-021055,2024-12-04,Elena Rodriguez,454.78,Pending,North
TXN-145530,2024-12-07,Alice Brown,442.44,Pending,East
