ID,TransactionDate,CustomerName,Amount,Status,Region
TXN-081015,2024-12-13,Charlie Davis,327.44,Cancelled,South
TXN-016403,2024-12-20,Elena Rodriguez,293.91,Cancelled,West
TXN-049571,2024-12-11,Alice Brown,190.53,Completed,North
TXN-046947,2024-12-18,Jane Smith,81.58,Completed,East
TXN-076076,2024-12-04,Charlie Davis,82.4,Pending,West
TXN-175143,2024-12-15,Elena Rodriguez,403.43,Cancelled,West
TXN-141960,2024-12-23,John Doe,389.85,Pending,South
TXN-119067,2024-12-01,Alice Brown,330.22,Completed,West
TXN-154612,2024-12-17,Jane Smith,106.84,Completed,West
TXN-141234,2024-12-22,Alice Brown,40.17,Pending,North
TXN-135744,2024-12-15,Alice Brown,217.09,Pending,South
TXN-183949,2024-12-09,Elena Rodriguez,426.83,Cancelled,North
TXN-139148,2024-12-30,Bob Johnson,277.82,Pending,North
TXN-020001,2024-12-14,Bob Johnson,494.73,Cancelled,South
TXN-170594,2024-12-14,Jane Smith,184.82,Completed,West
TXN-205130,2024-12-16,Elena Rodriguez,291.74,Cancelled,East
TXN-167430,2024-12-23,Alice Brown,79.67,Completed,West
TXN-192667,2024-12-13,Elena Rodriguez,110.58,Pending,West
TXN-012583,2024-12-22,John Doe,349.4,Pending,East
TXN-101842,2024-12-27,Elena Rodriguez,227.74,Pending,East
TXN-088226,2024-12-19,Jane Smith,443.14,Completed,South
TXN-207518,2024-12-25,Elena Rodriguez,217.72,Pending,North
TXN-149388,2024-12-19,John Doe,255.73,Completed,North
TXN-145242,2024-12-26,Jane Smith,320.2,Pending,West
TXN-201039,2024-12-23,John Doe,206.97,Completed,East
TXN-176079,2024-12-26,Alice Brown,56.34,Pending,West
TXN-099161,2024-12-13,John Doe,491.12,Pending,West
TXN-059733,2024-12-25,Jane Smith,270.67,Completed,North
TXN-125239,2024-12-04,Jane Smith,177.25,Completed,North
TXN-144011,2024-12-14,Elena Rodriguez,293.13,Completed,South
TXN-107317,2024-12-17,Alice Brown,460.25,Completed,East
TXN-038366,2024-12-29,Bob Johnson,174.13,Completed,East
TXN-008939,2024-12-30,Elena Rodriguez,469.89,Cancelled,East
TXN-030700,2024-12-28,Elena Rodriguez,270.55,Pending,North
TXN-182157,2024-12-03,Elena Rodriguez,370.41,Cancelled,North
TXN-126571,2024-12-19,Bob Johnson,109.01,Completed,North
TXN-145314,2024-12-29,Bob Johnson,384.39,Completed,East
TXN-159832,2024-12-19,Jane Smith,112.78,Completed,South
TXN-194526,2024-12-27,Charlie Davis,19.86,Cancelled,North
TXN-061274,2024-12-26,Elena Rodriguez,108.7,Cancelled,West
TXN-091961,2024-12-03,Jane Smith,301.82,Pending,West
TXN-166223,2024-12-04,Elena Rodriguez,484.37,Pending,South
TXN-089176,2024-12-10,John Doe,359.9,Cancelled,North
TXN-173622,2024-12-11,Sam Wilson,360.87,Pending,North
TXN-064610,2024-12-26,Sam Wilson,221.5,Completed,North
TXN-165943,2024-12-13,John Doe,341.96,Pending,South
TXN-157694,2024-12-02,Jane Smith,94.89,Pending,North
TXN-006405,2024-12-12,Charlie Davis,61.17,Cancelled,East
TXN-162986,2024-12-20,Jane Smith,154.23,Pending,West
TXN-048800,2024-12-02,Charlie Davis,327.84,Completed,North
TXN-089690,2024-12-12,Elena Rodriguez,98.64,Cancelled,East
TXN-028967,2024-12-28,Alice Brown,491.23,Pending,North
TXN-199332,2024-12-26,Alice Brown,231.4,Completed,South
TXN-016208,2024-12-16,Sam Wilson,296.88,Completed,South
TXN-120035,2024-12-04,Bob Johnson,366.69,Pending,West
TXN-076560,2024-12-29,Jane Smith,390.2,Cancelled,North
TXN-078676,2024-12-10,Bob Johnson,375.47,Pending,West
TXN-097007,2024-12-19,John Doe,310.23,Cancelled,North
TXN-047425,2024-12-17,Alice Brown,356.32,Pending,North
TXN-011666,2024-12-19,Jane Smith,56.25,Completed,North
TXN-073371,2024-12-27,Charlie Davis,463.01,Cancelled,West
TXN-074444,2024-12-28,Bob Johnson,340.06,Pending,West
TXN-066588,2024-12-13,John Doe,239.32,Completed,South
TXN-175284,2024-12-20,Bob Johnson,269.14,Completed,East
TXN-084662,2024-12-31,Charlie Davis,298.73,Pending,South
TXN-034874,2024-12-31,Elena Rodriguez,399.48,Cancelled,North
TXN-143797,2024-12-12,Elena Rodriguez,183.11,Pending,West
TXN-147975,2024-12-12,Sam Wilson,150.88,Cancelled,South
TXN-067143,2024-12-05,John Doe,128.89,Completed,West
TXN-039440,2024-12-03,Alice Brown,292.17,Pending,South
TXN-177968,2024-12-14,John Doe,225.56,Completed,North
TXN-196230,2024-12-07,Elena Rodriguez,202.47,Completed,East
TXN-019695,2024-12-30,Bob Johnson,183.41,Completed,North
TXN-097510,2024-12-23,Alice Brown,406.82,Completed,West
TXN-055723,2024-12-04,Bob Johnson,75.44,Completed,South
TXN-131673,2024-12-20,Alice Brown,274.49,Cancelled,North
TXN-011527,2024-12-31,Bob Johnson,46.42,Cancelled,East
TXN-079194,2024-12-15,Charlie Davis,193.22,Cancelled,South
TXN-081147,2024-12-12,Sam Wilson,380.45,Pending,East
TXN-209371,2024-12-02,Elena Rodriguez,385.87,Cancelled,South
TXN-189978,2024-12-13,John Doe,427.44,Pending,North
TXN-083941,2024-12-16,Sam Wilson,404.27,Cancelled,West
TXN-058275,2024-12-05,Charlie Davis,226.72,Pending,West
TXN-115446,2024-12-11,John Doe,199.74,Cancelled,East
TXN-049435,2024-12-01,Sam Wilson,151.46,Pending,East
TXN-112832,2024-12-17,Bob Johnson,283.63,Completed,West
TXN-020769,2024-12-18,Alice Brown,375.83,Cancelled,South
TXN-156937,2024-12-10,John Doe,225.99,Pending,East
TXN-185458,2024-12-08,Charlie Davis,497.42,Cancelled,South
TXN-180887,2024-12-15,Sam Wilson,386.07,Pending,North
TXN-018067,2024-12-30,Charlie Davis,361.35,Cancelled,South
TXN-022852,2024-12-03,Charlie Davis,448.53,Cancelled,West
TXN-092269,2024-12-01,Alice Brown,130.45,Pending,East
TXN-032774,2024-12-29,Bob Johnson,213.47,Completed,East
TXN-000153,2024-12-17,Bob Johnson,290.14,Completed,East
TXN-188331,2024-12-07,John Doe,478.37,Pending,East
TXN-010916,2024-12-23,Alice Brown,137.16,Cancelled,North
TXN-095551,2024-12-02,Sam Wilson,75.72,Cancelled,North
TXN-167905,2024-12-19,Elena Rodriguez,268.48,Completed,North
TXN-176664,2024-12-06,Elena Rodriguez,106.75,Completed,East
TXN-141532,2024-12-29,Elena Rodriguez,419.8,Pending,East
TXN-060576,2024-12-25,Bob Johnson,122.05,Pending,South
TXN-177092,2024-12-09,Sam Wilson,55.1,Completed,South
TXN-038105,2024-12-08,John Doe,31.1,Pending,West
TXN-028979,2024-12-02,Charlie Davis,304.11,Completed,South
TXN-207212,2024-12-23,Alice Brown,436.1,Pending,West
TXN-130294,2024-12-07,Elena Rodriguez,302.97,Pending,South
TXN-049037,2024-12-02,Alice Brown,195.0,Cancelled,West
TXN-201602,2024-12-16,Charlie Davis,458.43,Completed,North
TXN-117110,2024-12-28,John Doe,377.31,Pending,East
TXN-137043,2024-12-28,Elena Rodriguez,500.0,Cancelled,East
TXN-175745,2024-12-22,John Doe,398.76,Cancelled,South
TXN-029636,2024-12-15,John Doe,361.68,Pending,North
TXN-194070,2024-12-04,Jane Smith,76.4,Cancelled,East
TXN-201523,2024-12-21,Sam Wilson,105.07,Completed,South
TXN-019379,2024-12-04,Elena Rodriguez,78.53,Cancelled,South
TXN-051897,2024-12-14,Elena Rodriguez,440.2,Cancelled,South
TXN-044749,2024-12-09,Sam Wilson,432.18,Cancelled,North
TXN-188648,2024-12-05,Sam Wilson,102.01,Completed,North
TXN-061096,2024-12-26,Elena Rodriguez,200.87,Cancelled,North
TXN-014367,2024-12-10,Sam Wilson,438.11,Pending,North
TXN-178124,2024-12-31,Sam Wilson,148.92,Pending,South
TXN-030639,2024-12-09,Sam Wilson,354.73,Completed,West
TXN-158379,2024-12-24,John Doe,131.85,Completed,North
TXN-144176,2024-12-23,Alice Brown,223.23,Cancelled,North
TXN-164585,2024-12-18,Bob Johnson,388.25,Cancelled,West
TXN-203816,2024-12-18,Bob Johnson,483.92,Pending,North
TXN-125176,2024-12-18,Alice Brown,115.17,Pending,South
TXN-095121,2024-12-29,John Doe,492.86,Cancelled,North
TXN-134291,2024-12-05,Alice Brown,349.04,Completed,East
TXN-096486,2024-12-26,Bob Johnson,138.6,Pending,North
TXN-102538,2024-12-16,Charlie Davis,347.19,Cancelled,East
TXN-058076,2024-12-10,Jane Smith,481.96,Completed,South
TXN-085490,2024-12-28,Bob Johnson,364.15,Completed,East
TXN-011562,2024-12-01,Sam Wilson,177.56,Pending,North
TXN-145208,2024-12-21,Elena Rodriguez,27.35,Pending,West
TXN-014166,2024-12-23,Bob Johnson,120.81,Completed,East
TXN-082593,2024-12-09,Alice Brown,373.23,Pending,South
TXN-044822,2024-12-26,Alice Brown,457.11,Completed,East
TXN-034864,2024-12-08,Alice Brown,282.48,Completed,North
TXN-088615,2024-12-27,John Doe,486.41,Pending,West
TXN-107439,2024-12-07,Jane Smith,50.6,Pending,East
TXN-101143,2024-12-22,Sam Wilson,488.87,Pending,North
TXN-016497,2024-12-15,John Doe,204.31,Completed,North
TXN-122525,2024-12-03,John Doe,387.9,Completed,North
TXN-205950,2024-12-14,Alice Brown,471.86,Pending,North
TXN-184917,2024-12-22,Sam Wilson,59.33,Cancelled,North
TXN-180632,2024-12-26,Alice Brown,129.2,Cancelled,South
TXN-070096,2024-12-20,Alice Brown,360.54,Pending,North
TXN-074584,2024-12-16,Alice Brown,14.26,Cancelled,West
TXN-023606,2024-12-06,Alice Brown,381.63,Completed,South
TXN-109136,2024-12-17,Jane Smith,117.81,Completed,North
TXN-132296,2024-12-11,John Doe,410.55,Cancelled,South
TXN-208006,2024-12-08,Elena Rodriguez,220.33,Pending,North
TXN-031983,2024-12-17,Charlie Davis,407.9,Cancelled,West
TXN-061231,2024-12-08,Sam Wilson,139.26,Pending,West
TXN-074111,2024-12-16,Alice Brown,137.65,Completed,South
TXN-094239,2024-12-07,Jane Smith,347.96,Completed,West
TXN-050338,2024-12-17,Sam Wilson,466.32,Pending,East
TXN-110104,2024-12-16,Alice Brown,299.58,Completed,South
TXN-162344,2024-12-30,Charlie Davis,68.44,Cancelled,East
TXN-013715,2024-12-16,Bob Johnson,186.4,Cancelled,East
TXN-196411,2024-12-23,Elena Rodriguez,415.43,Pending,South
TXN-166035,2024-12-02,Charlie Davis,356.73,Completed,South
TXN-150026,2024-12-12,Alice Brown,266.63,Cancelled,North
TXN-080825,2024-12-13,Elena Rodriguez,127.74,Pending,West
TXN-207867,2024-12-22,John Doe,377.45,Pending,West
TXN-071595,2024-12-05,Alice Brown,92.74,Cancelled,East
TXN-026444,2024-12-06,Bob Johnson,249.95,Cancelled,North
TXN-112966,2024-12-17,John Doe,76.85,Cancelled,West
TXN-159718,2024-12-24,Jane Smith,468.63,Cancelled,East
TXN-056955,2024-12-01,Charlie Davis,352.59,Pending,North
TXN-000939,2024-12-30,Jane Smith,334.19,Cancelled,North
TXN-016230,2024-12-25,Sam Wilson,39.13,Completed,East
TXN-115608,2024-12-21,Sam Wilson,163.02,Cancelled,North
TXN-014216,2024-12-19,Charlie Davis,116.56,Cancelled,West
TXN-108423,2024-12-10,Alice Brown,271.04,Pending,South
TXN-173754,2024-12-04,Charlie Davis,76.83,Pending,North
TXN-002725,2024-12-28,Jane Smith,227.76,Pending,East
TXN-151159,2024-12-26,Sam Wilson,440.31,Pending,South
TXN-197144,2024-12-23,Alice Brown,470.96,Completed,North
TXN-207565,2024-12-22,Jane Smith,17.44,Completed,South
TXN-079388,2024-12-13,Alice Brown,221.47,Completed,West
TXN-146785,2024-12-30,Bob Johnson,94.4,Completed,East
TXN-061079,2024-12-05,John Doe,174.37,Cancelled,West
TXN-006908,2024-12-19,John Doe,116.63,Cancelled,West
TXN-071599,2024-12-22,Elena Rodriguez,131.11,Pending,South
TXN-205927,2024-12-22,Sam Wilson,176.5,Cancelled,West
TXN-160458,2024-12-16,John Doe,445.77,Completed,South
TXN-190993,2024-12-13,Alice Brown,60.23,Cancelled,West
TXN-030953,2024-12-05,Elena Rodriguez,409.65,Pending,West
TXN-078373,2024-12-16,Charlie Davis,390.56,Pending,West
TXN-122276,2024-12-11,Alice Brown,34.74,Cancelled,East
TXN-127411,2024-12-09,Charlie Davis,382.24,Pending,West
TXN-179578,2024-12-26,Charlie Davis,321.83,Pending,East
TXN-157704,2024-12-03,Bob Johnson,88.07,Cancelled,South
TXN-158236,2024-12-23,John Doe,451.95,Pending,East
TXN-140710,2024-12-05,Elena Rodriguez,480.76,Completed,South
TXN-109832,2024-12-21,Jane Smith,325.59,Cancelled,West
TXN-073591,2024-12-20,Elena Rodriguez,167.36,Cancelled,East
TXN-145812,2024-12-21,Elena Rodriguez,390.3,Cancelled,West
TXN-141336,2024-12-01,Alice Brown,123.17,Completed,West
TXN-181597,2024-12-15,Bob Johnson,92.96,Completed,West
TXN-033633,2024-12-19,John Doe,149.65,Cancelled,North
TXN-121611,2024-12-20,Bob Johnson,252.26,Pending,West
TXN-171136,2024-12-09,Elena Rodriguez,32.63,Cancelled,South
TXN-142918,2024-12-10,John Doe,230.7,Completed,East
TXN-058823,2024-12-29,Charlie Davis,357.24,Cancelled,East
TXN-160272,2024-12-24,Bob Johnson,58.5,Completed,North
TXN-054153,2024-12-14,Elena Rodriguez,145.42,Pending,North
TXN-055963,2024-12-20,John Doe,465.52,Cancelled,East
TXN-082560,2024-12-10,Bob Johnson,259.73,Completed,South
TXN-163903,2024-12-11,Bob Johnson,291.17,Pending,North
TXN-094170,2024-12-22,Charlie Davis,20.22,Pending,South
TXN-100581,2024-12-28,Elena Rodriguez,477.94,Completed,West
TXN-095981,2024-12-31,Charlie Davis,24.15,Cancelled,East
TXN-179365,2024-12-09,Alice Brown,390.61,Cancelled,North
TXN-155284,2024-12-25,Sam Wilson,433.51,Pending,West
TXN-081817,2024-12-21,Sam Wilson,473.29,Completed,East
TXN-132987,2024-12-31,Jane Smith,482.62,Pending,South
TXN-093057,2024-12-18,Elena Rodriguez,355.79,Cancelled,North
TXN-155945,2024-12-24,John Doe,77.48,Completed,South
TXN-024001,2024-12-01,Jane Smith,390.75,Completed,East
TXN-101696,2024-12-24,John Doe,260.95,Completed,South
TXN-104114,2024-12-23,Bob Johnson,485.19,Completed,East
TXN-063654,2024-12-08,Alice Brown,366.54,Pending,East
TXN-153603,2024-12-23,Sam Wilson,251.66,Completed,West
TXN-084692,2024-12-06,Sam Wilson,349.81,Cancelled,South
TXN-098172,2024-12-21,Alice Brown,467.26,Completed,West
TXN-041223,2024-12-11,Alice Brown,298.09,Completed,East
TXN-190295,2024-12-21,John Doe,169.06,Cancelled,East
TXN-079253,2024-12-28,Bob Johnson,68.44,Pending,North
TXN-203017,2024-12-27,Elena Rodriguez,321.03,Completed,South
TXN-197138,2024-12-04,Elena Rodriguez,470.59,Pending,South
TXN-193309,2024-12-04,Charlie Davis,220.71,Completed,West
TXN-129215,2024-12-24,Alice Brown,15.25,Completed,East
TXN-200378,2024-12-19,Alice Brown,355.11,Completed,East
TXN-144477,2024-12-27,Alice Brown,483.01,Pending,North
TXN-117476,2024-12-12,Charlie Davis,279.14,Cancelled,North
TXN-031090,2024-12-04,John Doe,203.26,Completed,North
TXN-105052,2024-12-01,John Doe,39.57,Cancelled,East
TXN-024417,2024-12-12,Elena Rodriguez,264.14,Completed,West
TXN-088133,2024-12-17,John Doe,239.48,Completed,South
TXN-037013,2024-12-23,Elena Rodriguez,31.74,Cancelled,West
TXN-164467,2024-12-27,Elena Rodriguez,36.5,Cancelled,North
TXN-085106,2024-12-12,John Doe,289.81,Completed,South
TXN-205154,2024-12-26,Jane Smith,421.78,Pending,South
TXN-013148,2024-12-18,John Doe,131.11,Completed,West
TXN-103991,2024-12-08,Elena Rodriguez,360.08,Pending,North
TXN-101402,2024-12-25,Alice Brown,179.8,Pending,East
TXN-126839,2024-12-16,Alice Brown,352.99,Completed,West
TXN-052798,2024-12-23,John Doe,478.18,Pending,East
TXN-008911,2024-12-22,Sam Wilson,392.32,Cancelled,West
TXN-068854,2024-12-23,Alice Brown,106.44,Completed,East
TXN-143410,2024-12-08,Jane Smith,313.59,Completed,West
TXN-115126,2024-12-08,John Doe,401.63,Completed,East
TXN-204797,2024-12-01,Sam Wilson,381.87,Pending,West
TXN-048903,2024-12-12,Elena Rodriguez,152.15,Completed,North
TXN-177870,2024-12-05,Charlie Davis,337.71,Pending,East
TXN-120100,2024-12-15,Jane Smith,186.62,Cancelled,East
TXN-003935,2024-12-22,Jane Smith,237.01,Pending,North
TXN-008770,2024-12-17,Alice Brown,164.3,Completed,South
TXN-129764,2024-12-19,Sam Wilson,91.59,Pending,South
TXN-070711,2024-12-08,Alice Brown,132.12,Cancelled,South
TXN-114367,2024-12-17,Elena Rodriguez,280.81,Cancelled,West
TXN-111293,2024-12-15,Sam Wilson,244.63,Pending,South
TXN-053273,2024-12-29,John Doe,230.22,Cancelled,North
TXN-130526,2024-12-01,Alice Brown,402.99,Pending,North
TXN-148350,2024-12-02,Bob Johnson,440.35,Completed,North
TXN-089772,2024-12-25,Sam Wilson,246.17,Pending,South
TXN-085145,2024-12-30,Alice Brown,402.7,Completed,South
TXN-186727,2024-12-25,Elena Rodriguez,168.51,Pending,East
TXN-147185,2024-12-11,Elena Rodriguez,65.12,Cancelled,South
TXN-157712,2024-12-21,Elena Rodriguez,497.8,Cancelled,South
TXN-187678,2024-12-09,Jane Smith,349.76,Completed,East
TXN-080337,2024-12-05,Alice Brown,362.46,Cancelled,North
TXN-003558,2024-12-08,Elena Rodriguez,188.87,Pending,West
TXN-193573,2024-12-30,John Doe,471.12,Pending,North
TXN-033928,2024-12-12,Sam Wilson,206.58,Completed,North
TXN-186721,2024-12-30,John Doe,199.24,Cancelled,East
TXN-149454,2024-12-21,Elena Rodriguez,361.12,Pending,West
TXN-062673,2024-12-02,John Doe,218.37,Cancelled,North
TXN-076213,2024-12-13,Jane Smith,460.89,Completed,South
TXN-182525,2024-12-06,Bob Johnson,24.7,Completed,West
TXN-033364,2024-12-22,Bob Johnson,483.84,Completed,South
TXN-030967,2024-12-10,Alice Brown,33.51,Completed,North
TXN-023915,2024-12-10,Bob Johnson,228.33,Completed,West
TXN-136249,2024-12-23,Elena Rodriguez,171.28,Completed,West
TXN-019626,2024-12-02,Bob Johnson,38.39,Cancelled,North
TXN-130536,2024-12-14,Sam Wilson,192.11,Pending,East
TXN-016303,2024-12-22,John Doe,40.54,Cancelled,North
TXN-054522,2024-12-16,Jane Smith,463.23,Cancelled,East
TXN-163850,2024-12-02,Alice Brown,29.15,Cancelled,East
TXN-209370,2024-12-29,Bob Johnson,385.51,Completed,East
TXN-116077,2024-12-30,Elena Rodriguez,322.84,Pending,East
TXN-117919,2024-12-27,Bob Johnson,165.16,Cancelled,North
TXN-036299,2024-12-24,Sam Wilson,249.79,Cancelled,South
TXN-150391,2024-12-18,Bob Johnson,163.85,Cancelled,South
TXN-108329,2024-12-30,John Doe,123.2,Pending,North
TXN-165674,2024-12-26,John Doe,63.59,Completed,East
TXN-023347,2024-12-13,Sam Wilson,274.32,Completed,East
TXN-167518,2024-12-10,John Doe,268.22,Cancelled,North
TXN-146702,2024-12-13,Sam Wilson,20.14,Cancelled,West
TXN-178955,2024-12-24,Jane Smith,311.23,Cancelled,South
TXN-127221,2024-12-17,Jane Smith,428.7,Cancelled,West
TXN-198392,2024-12-14,Jane Smith,282.78,Pending,South
TXN-208094,2024-12-12,Alice Brown,42.35,Cancelled,South
TXN-204997,2024-12-21,Elena Rodriguez,344.66,Completed,East
TXN-066040,2024-12-08,Elena Rodriguez,415.39,Cancelled,North
TXN-200781,2024-12-20,Charlie Davis,151.36,Cancelled,East
TXN-090490,2024-12-15,Bob Johnson,233.3,Completed,South
TXN-010016,2024-12-25,Charlie Davis,419.15,Completed,North
TXN-185487,2024-12-12,Charlie Davis,176.83,Completed,West
TXN-078126,2024-12-06,Bob Johnson,156.23,Completed,West
TXN-007450,2024-12-27,Sam Wilson,151.81,Completed,East
TXN-126274,2024-12-10,Jane Smith,489.15,Cancelled,East
TXN-124437,2024-12-28,John Doe,390.88,Completed,North
TXN-130123,2024-12-12,Charlie Davis,344.47,Completed,South
TXN-052992,2024-12-04,Sam Wilson,269.79,Completed,West
TXN-139254,2024-12-21,Alice Brown,430.25,Cancelled,South
TXN-105504,2024-12-15,Elena Rodriguez,429.98,Completed,East
TXN-030315,2024-12-08,Jane Smith,84.71,Cancelled,West
TXN-108983,2024-12-30,Bob Johnson,317.65,Cancelled,South
TXN-054974,2024-12-13,Bob Johnson,27.5,Completed,East
TXN-203844,2024-12-15,Bob Johnson,156.08,Cancelled,North
TXN-025873,2024-12-05,John Doe,457.57,Pending,North
TXN-164546,2024-12-04,Bob Johnson,362.7,Completed,South
TXN-074186,2024-12-04,John Doe,498.48,Pending,South
TXN-048689,2024-12-26,John Doe,289.12,Completed,West
TXN-137024,2024-12-31,Charlie Davis,48.71,Completed,East
TXN-069860,2024-12-22,John Doe,312.73,Cancelled,South
TXN-015424,2024-12-02,Charlie Davis,171.87,Cancelled,South
TXN-005329,2024-12-12,Sam Wilson,300.39,Pending,North
TXN-197543,2024-12-24,Jane Smith,350.79,Pending,North
TXN-171008,2024-12-15,Sam Wilson,124.2,Cancelled,South
TXN-076675,2024-12-04,Elena Rodriguez,30.42,Pending,East
TXN-137702,2024-12-25,John Doe,88.43,Pending,West
TXN-167082,2024-12-18,John Doe,329.48,Pending,South
TXN-125563,2024-12-30,John Doe,375.44,Completed,East
TXN-191353,2024-12-12,John Doe,123.51,Cancelled,South
TXN-123105,2024-12-02,Bob Johnson,332.6,Completed,South
TXN-023311,2024-12-14,Elena Rodriguez,242.03,Completed,North
TXN-099637,2024-12-22,John Doe,228.55,Cancelled,North
TXN-201930,2024-12-16,Bob Johnson,366.55,Completed,West
TXN-054429,2024-12-01,John Doe,442.89,Pending,West
TXN-033877,2024-12-24,Elena Rodriguez,163.12,Cancelled,North
TXN-201592,2024-12-24,Bob Johnson,183.61,Cancelled,West
TXN-096630,2024-12-13,John Doe,445.45,Pending,East
TXN-203747,2024-12-23,Elena Rodriguez,386.94,Pending,North
TXN-166220,2024-12-02,Charlie Davis,143.32,Completed,South
TXN-092640,2024-12-19,Elena Rodriguez,25.08,Pending,West
TXN-017078,2024-12-12,Bob Johnson,368.3,Pending,North
TXN-096347,2024-12-13,Charlie Davis,413.64,Pending,East
TXN-084213,2024-12-09,Bob Johnson,161.51,Completed,South
TXN-027707,2024-12-07,Elena Rodriguez,28.35,Pending,North
TXN-104598,2024-12-25,Elena Rodriguez,101.19,Completed,East
TXN-164071,2024-12-18,Elena Rodriguez,401.53,Completed,South
TXN-179438,2024-12-30,Jane Smith,83.5,Pending,East
TXN-140744,2024-12-18,Jane Smith,130.01,Cancelled,West
TXN-184786,2024-12-19,Alice Brown,146.66,Completed,West
TXN-155593,2024-12-02,Charlie Davis,273.73,Completed,South
TXN-100561,2024-12-17,Charlie Davis,377.53,Pending,North
TXN-032243,2024-12-23,John Doe,334.04,Completed,South
TXN-176762,2024-12-26,Alice Brown,209.89,Cancelled,North
TXN-017248,2024-12-04,Jane Smith,134.9,Completed,North
TXN-147867,2024-12-12,Elena Rodriguez,403.26,Completed,South
TXN-082464,2024-12-15,Jane Smith,338.6,Cancelled,North
TXN-179338,2024-12-12,Jane Smith,129.83,Completed,North
TXN-204733,2024-12-18,John Doe,284.1,Completed,South
TXN-192968,2024-12-20,Alice Brown,343.97,Pending,South
TXN-090733,2024-12-03,Jane Smith,188.28,Cancelled,North
TXN-080577,2024-12-31,Sam Wilson,125.0,Completed,East
TXN-156265,2024-12-16,Jane Smith,216.23,Pending,East
TXN-125928,2024-12-13,Charlie Davis,386.1,Cancelled,East
TXN-002259,2024-12-26,Alice Brown,120.41,Cancelled,North
TXN-074471,2024-12-11,Alice Brown,89.88,Completed,South
TXN-049417,2024-12-01,Bob Johnson,86.45,Completed,West
TXN-002528,2024-12-11,John Doe,412.33,Cancelled,South
TXN-013052,2024-12-26,Elena Rodriguez,441.2,Completed,East
TXN-068722,2024-12-21,Elena Rodriguez,132.51,Cancelled,North
TXN-086230,2024-12-02,Elena Rodriguez,320.95,Pending,South
TXN-167307,2024-12-12,Sam Wilson,273.1,Pending,East
TXN-201237,2024-12-01,Charlie Davis,449.51,Pending,North
TXN-202502,2024-12-26,Charlie Davis,134.64,Pending,North
TXN-003340,2024-12-03,Jane Smith,376.41,Pending,South
TXN-006153,2024-12-17,Alice Brown,441.42,Completed,North
TXN-056056,2024-12-27,Sam Wilson,499.27,Pending,North
TXN-152849,2024-12-20,Sam Wilson,277.65,Completed,East
TXN-200581,2024-12-29,Elena Rodriguez,316.56,Completed,East
TXN-028127,2024-12-15,Sam Wilson,227.94,Cancelled,East
TXN-178129,2024-12-04,John Doe,34.57,Cancelled,West
TXN-077409,2024-12-06,Bob Johnson,459.08,Cancelled,West
TXN-152085,2024-12-16,Alice Brown,279.42,Pending,North
TXN-118194,2024-12-13,Jane Smith,395.15,Pending,East
TXN-195169,2024-12-01,Alice Brown,170.47,Completed,East
TXN-195609,2024-12-24,Charlie Davis,461.64,Cancelled,North
TXN-121278,2024-12-31,Bob Johnson,167.22,Completed,West
TXN-191840,2024-12-28,Bob Johnson,290.58,Cancelled,East
TXN-168633,2024-12-08,John Doe,366.94,Cancelled,East
TXN-004818,2024-12-22,Bob Johnson,19.95,Cancelled,South
TXN-162356,2024-12-22,John Doe,416.41,Cancelled,North
TXN-142388,2024-12-26,John Doe,221.96,Completed,East
TXN-003628,2024-12-29,John Doe,179.42,Pending,East
TXN-005566,2024-12-12,Bob Johnson,315.23,Completed,South
TXN-108398,2024-12-10,John Doe,21.05,Pending,East
TXN-150378,2024-12-10,Alice Brown,217.42,Pending,East
TXN-039576,2024-12-11,Elena Rodriguez,487.73,Cancelled,South
TXN-104144,2024-12-10,Elena Rodriguez,237.84,Cancelled,West
TXN-008056,2024-12-09,Alice Brown,397.06,Completed,South
TXN-163948,2024-12-08,Elena Rodriguez,486.67,Pending,East
TXN-033960,2024-12-26,Charlie Davis,396.42,Pending,North
TXN-158489,2024-12-07,Alice Brown,113.45,Completed,North
TXN-147910,2024-12-06,John Doe,105.17,Completed,North
TXN-026749,2024-12-07,Bob Johnson,340.78,Pending,West
TXN-063706,2024-12-29,Elena Rodriguez,261.43,Completed,West
TXN-104034,2024-12-24,John Doe,307.16,Cancelled,East
TXN-048048,2024-12-01,Elena Rodriguez,241.26,Completed,South
TXN-062153,2024-12-20,Bob Johnson,149.17,Pending,West
TXN-052352,2024-12-18,Sam Wilson,429.32,Completed,North
TXN-140104,2024-12-09,Elena Rodriguez,209.68,Completed,East
TXN-143427,2024-12-07,Elena Rodriguez,277.25,Pending,East
TXN-062320,2024-12-17,John Doe,146.0,Cancelled,West
TXN-066436,2024-12-19,Elena Rodriguez,464.32,Pending,North
TXN-128011,2024-12-03,Alice Brown,30.61,Completed,West
TXN-198745,2024-12-01,Bob Johnson,258.34,Completed,South
TXN-145274,2024-12-16,Alice Brown,475.89,Cancelled,West
TXN-081989,2024-12-29,Jane Smith,28.85,Pending,West
TXN-114347,2024-12-10,John Doe,227.45,Cancelled,North
TXN-080632,2024-12-10,John Doe,13.27,Pending,East
TXN-017802,2024-12-13,Bob Johnson,243.15,Completed,South
TXN-070518,2024-12-27,Bob Johnson,15.02,Completed,East
TXN-031468,2024-12-03,Elena Rodriguez,164.96,Completed,West
TXN-161116,2024-12-21,John Doe,385.44,Completed,West
TXN-098130,2024-12-09,Alice Brown,264.85,Cancelled,East
